filename,breed_name,folder,xmin,ymin,xmax,ymax,pose,truncated,difficult
n02086910_2574.jpg,papillon,n02086910-papillon,8,11,229,296,Unspecified,0,0
n02086910_2579.jpg,papillon,n02086910-papillon,76,1,489,357,Unspecified,0,0
n02086910_26.jpg,papillon,n02086910-papillon,68,31,360,352,Unspecified,0,0
n02086910_2648.jpg,papillon,n02086910-papillon,0,1,329,483,Unspecified,0,0
n02086910_2670.jpg,papillon,n02086910-papillon,26,13,445,332,Unspecified,0,0
n02086910_2671.jpg,papillon,n02086910-papillon,18,97,267,407,Unspecified,0,0
n02086910_2691.jpg,papillon,n02086910-papillon,88,16,483,373,Unspecified,0,0
n02086910_2698.jpg,papillon,n02086910-papillon,173,70,499,282,Unspecified,0,0
n02086910_2724.jpg,papillon,n02086910-papillon,79,40,465,326,Unspecified,0,0
n02086910_2875.jpg,papillon,n02086910-papillon,66,21,380,332,Unspecified,0,0
n02086910_2897.jpg,papillon,n02086910-papillon,66,31,387,475,Unspecified,0,0
n02086910_2900.jpg,papillon,n02086910-papillon,55,27,239,204,Unspecified,0,0
n02086910_2909.jpg,papillon,n02086910-papillon,0,61,150,383,Unspecified,0,0
n02086910_2909.jpg,papillon,n02086910-papillon,172,77,330,415,Unspecified,0,0
n02086910_2994.jpg,papillon,n02086910-papillon,29,0,365,413,Unspecified,0,0
n02086910_2999.jpg,papillon,n02086910-papillon,50,82,331,488,Unspecified,0,0
n02086910_3020.jpg,papillon,n02086910-papillon,0,6,324,498,Unspecified,0,0
n02086910_3117.jpg,papillon,n02086910-papillon,39,14,305,424,Unspecified,0,0
n02086910_3136.jpg,papillon,n02086910-papillon,21,96,397,279,Unspecified,0,0
n02086910_3140.jpg,papillon,n02086910-papillon,9,41,320,349,Unspecified,0,0
n02086910_3262.jpg,papillon,n02086910-papillon,32,30,295,477,Unspecified,0,0
n02086910_3320.jpg,papillon,n02086910-papillon,57,0,499,332,Unspecified,0,0
n02086910_3338.jpg,papillon,n02086910-papillon,42,16,499,356,Unspecified,0,0
n02086910_334.jpg,papillon,n02086910-papillon,94,29,403,323,Unspecified,0,0
n02086910_336.jpg,papillon,n02086910-papillon,17,138,245,498,Unspecified,0,0
n02086910_3455.jpg,papillon,n02086910-papillon,88,28,446,337,Unspecified,0,0
n02086910_3478.jpg,papillon,n02086910-papillon,0,87,307,476,Unspecified,0,0
n02086910_3523.jpg,papillon,n02086910-papillon,52,0,328,493,Unspecified,0,0
n02086910_3553.jpg,papillon,n02086910-papillon,65,42,419,312,Unspecified,0,0
n02086910_3616.jpg,papillon,n02086910-papillon,0,0,419,356,Unspecified,0,0
n02086910_3633.jpg,papillon,n02086910-papillon,39,19,499,333,Unspecified,0,0
n02086910_3671.jpg,papillon,n02086910-papillon,8,2,459,332,Unspecified,0,0
n02086910_3714.jpg,papillon,n02086910-papillon,328,219,458,355,Unspecified,0,0
n02086910_3714.jpg,papillon,n02086910-papillon,18,151,163,298,Unspecified,0,0
n02086910_3714.jpg,papillon,n02086910-papillon,214,13,368,270,Unspecified,0,0
n02086910_3769.jpg,papillon,n02086910-papillon,3,0,230,358,Unspecified,0,0
n02086910_3795.jpg,papillon,n02086910-papillon,15,1,249,374,Unspecified,0,0
n02086910_3866.jpg,papillon,n02086910-papillon,65,0,445,399,Unspecified,0,0
n02086910_3924.jpg,papillon,n02086910-papillon,114,63,329,309,Unspecified,0,0
n02086910_3974.jpg,papillon,n02086910-papillon,10,28,400,498,Unspecified,0,0
n02086910_399.jpg,papillon,n02086910-papillon,2,13,397,498,Unspecified,0,0
n02086910_3991.jpg,papillon,n02086910-papillon,34,0,494,365,Unspecified,0,0
n02086910_4011.jpg,papillon,n02086910-papillon,17,60,331,498,Unspecified,0,0
n02086910_4182.jpg,papillon,n02086910-papillon,185,12,499,337,Unspecified,0,0
n02086910_4210.jpg,papillon,n02086910-papillon,105,61,425,332,Unspecified,0,0
n02086910_4296.jpg,papillon,n02086910-papillon,0,35,291,498,Unspecified,0,0
n02086910_4330.jpg,papillon,n02086910-papillon,22,174,162,401,Unspecified,0,0
n02086910_4330.jpg,papillon,n02086910-papillon,160,165,281,343,Unspecified,0,0
n02086910_4373.jpg,papillon,n02086910-papillon,112,52,354,363,Unspecified,0,0
n02086910_4388.jpg,papillon,n02086910-papillon,13,30,298,487,Unspecified,0,0
n02086910_4424.jpg,papillon,n02086910-papillon,53,0,452,399,Unspecified,0,0
n02086910_4441.jpg,papillon,n02086910-papillon,23,8,235,295,Unspecified,0,0
n02086910_4488.jpg,papillon,n02086910-papillon,0,19,239,172,Unspecified,0,0
n02086910_4505.jpg,papillon,n02086910-papillon,60,78,308,456,Unspecified,0,0
n02086910_4514.jpg,papillon,n02086910-papillon,63,30,210,306,Unspecified,0,0
n02086910_4518.jpg,papillon,n02086910-papillon,7,87,270,458,Unspecified,0,0
n02086910_4542.jpg,papillon,n02086910-papillon,31,27,368,355,Unspecified,0,0
n02086910_4551.jpg,papillon,n02086910-papillon,98,21,445,348,Unspecified,0,0
n02086910_4607.jpg,papillon,n02086910-papillon,0,0,484,498,Unspecified,0,0
n02086910_4609.jpg,papillon,n02086910-papillon,26,84,413,332,Unspecified,0,0
n02086910_4623.jpg,papillon,n02086910-papillon,0,72,331,498,Unspecified,0,0
n02086910_4790.jpg,papillon,n02086910-papillon,13,10,233,221,Unspecified,0,0
n02086910_485.jpg,papillon,n02086910-papillon,141,8,392,331,Unspecified,0,0
n02086910_4883.jpg,papillon,n02086910-papillon,6,132,400,334,Unspecified,0,0
n02086910_4999.jpg,papillon,n02086910-papillon,0,28,327,498,Unspecified,0,0
n02086910_5010.jpg,papillon,n02086910-papillon,7,2,498,397,Unspecified,0,0
n02086910_5017.jpg,papillon,n02086910-papillon,2,13,196,199,Unspecified,0,0
n02086910_5023.jpg,papillon,n02086910-papillon,22,0,190,266,Unspecified,0,0
n02086910_5031.jpg,papillon,n02086910-papillon,29,53,355,290,Unspecified,0,0
n02086910_5037.jpg,papillon,n02086910-papillon,0,110,358,480,Unspecified,0,0
n02086910_5063.jpg,papillon,n02086910-papillon,0,0,466,374,Unspecified,0,0
n02086910_5396.jpg,papillon,n02086910-papillon,39,34,499,332,Unspecified,0,0
n02086910_5399.jpg,papillon,n02086910-papillon,0,58,250,331,Unspecified,0,0
n02086910_5399.jpg,papillon,n02086910-papillon,231,90,358,331,Unspecified,0,0
n02086910_54.jpg,papillon,n02086910-papillon,22,46,243,294,Unspecified,0,0
n02086910_5408.jpg,papillon,n02086910-papillon,82,97,261,330,Unspecified,0,0
n02086910_5408.jpg,papillon,n02086910-papillon,221,73,433,316,Unspecified,0,0
n02086910_5488.jpg,papillon,n02086910-papillon,11,8,338,323,Unspecified,0,0
n02086910_5530.jpg,papillon,n02086910-papillon,122,2,423,319,Unspecified,0,0
n02086910_5547.jpg,papillon,n02086910-papillon,57,2,155,195,Unspecified,0,0
n02086910_5560.jpg,papillon,n02086910-papillon,86,0,418,373,Unspecified,0,0
n02086910_557.jpg,papillon,n02086910-papillon,164,91,431,277,Unspecified,0,0
n02086910_5598.jpg,papillon,n02086910-papillon,0,0,205,187,Unspecified,0,0
n02086910_5707.jpg,papillon,n02086910-papillon,2,116,319,283,Unspecified,0,0
n02086910_5707.jpg,papillon,n02086910-papillon,206,57,499,318,Unspecified,0,0
n02086910_592.jpg,papillon,n02086910-papillon,125,42,399,309,Unspecified,0,0
n02086910_5932.jpg,papillon,n02086910-papillon,0,1,354,497,Unspecified,0,0
n02086910_5942.jpg,papillon,n02086910-papillon,35,23,446,368,Unspecified,0,0
n02086910_5995.jpg,papillon,n02086910-papillon,41,1,432,347,Unspecified,0,0
n02086910_6087.jpg,papillon,n02086910-papillon,449,397,873,697,Unspecified,0,0
n02086910_6089.jpg,papillon,n02086910-papillon,52,7,356,425,Unspecified,0,0
n02086910_6207.jpg,papillon,n02086910-papillon,21,5,444,356,Unspecified,0,0
n02086910_6293.jpg,papillon,n02086910-papillon,23,4,232,217,Unspecified,0,0
n02086910_6305.jpg,papillon,n02086910-papillon,185,59,302,267,Unspecified,0,0
n02086910_6305.jpg,papillon,n02086910-papillon,231,138,458,332,Unspecified,0,0
n02086910_6306.jpg,papillon,n02086910-papillon,94,2,497,327,Unspecified,0,0
n02086910_6317.jpg,papillon,n02086910-papillon,86,36,453,328,Unspecified,0,0
n02086910_6373.jpg,papillon,n02086910-papillon,220,40,499,374,Unspecified,0,0
n02086910_6475.jpg,papillon,n02086910-papillon,26,26,214,242,Unspecified,0,0
n02086910_6483.jpg,papillon,n02086910-papillon,45,26,378,343,Unspecified,0,0
n02086910_6509.jpg,papillon,n02086910-papillon,21,2,398,498,Unspecified,0,0
n02086910_6682.jpg,papillon,n02086910-papillon,48,2,394,281,Unspecified,0,0
n02086910_685.jpg,papillon,n02086910-papillon,66,90,366,498,Unspecified,0,0
n02086910_6882.jpg,papillon,n02086910-papillon,276,111,499,332,Unspecified,0,0
n02086910_6882.jpg,papillon,n02086910-papillon,260,55,430,332,Unspecified,0,0
n02086910_6931.jpg,papillon,n02086910-papillon,36,18,464,389,Unspecified,0,0
n02086910_695.jpg,papillon,n02086910-papillon,31,38,388,450,Unspecified,0,0
n02086910_7019.jpg,papillon,n02086910-papillon,34,0,266,299,Unspecified,0,0
n02086910_7156.jpg,papillon,n02086910-papillon,128,72,346,374,Unspecified,0,0
n02086910_7280.jpg,papillon,n02086910-papillon,111,28,354,308,Unspecified,0,0
n02086910_7301.jpg,papillon,n02086910-papillon,243,37,367,219,Unspecified,0,0
n02086910_7301.jpg,papillon,n02086910-papillon,61,224,247,346,Unspecified,0,0
n02086910_7321.jpg,papillon,n02086910-papillon,67,72,317,450,Unspecified,0,0
n02086910_7405.jpg,papillon,n02086910-papillon,46,40,365,470,Unspecified,0,0
n02086910_7412.jpg,papillon,n02086910-papillon,0,75,319,498,Unspecified,0,0
n02086910_7426.jpg,papillon,n02086910-papillon,78,23,445,296,Unspecified,0,0
n02086910_7456.jpg,papillon,n02086910-papillon,63,79,218,317,Unspecified,0,0
n02086910_7456.jpg,papillon,n02086910-papillon,221,37,484,318,Unspecified,0,0
n02086910_7514.jpg,papillon,n02086910-papillon,0,24,288,291,Unspecified,0,0
n02086910_7516.jpg,papillon,n02086910-papillon,38,30,338,477,Unspecified,0,0
n02086910_7606.jpg,papillon,n02086910-papillon,2,41,297,498,Unspecified,0,0
n02086910_7609.jpg,papillon,n02086910-papillon,88,122,335,413,Unspecified,0,0
n02086910_7698.jpg,papillon,n02086910-papillon,27,22,481,399,Unspecified,0,0
n02086910_7752.jpg,papillon,n02086910-papillon,97,43,384,251,Unspecified,0,0
n02086910_7766.jpg,papillon,n02086910-papillon,69,37,286,281,Unspecified,0,0
n02086910_7766.jpg,papillon,n02086910-papillon,317,0,499,373,Unspecified,0,0
n02086910_7837.jpg,papillon,n02086910-papillon,86,49,410,306,Unspecified,0,0
n02086910_7842.jpg,papillon,n02086910-papillon,16,10,244,125,Unspecified,0,0
n02086910_7857.jpg,papillon,n02086910-papillon,0,25,469,332,Unspecified,0,0
n02086910_7868.jpg,papillon,n02086910-papillon,0,14,217,187,Unspecified,0,0
n02086910_7909.jpg,papillon,n02086910-papillon,53,28,345,294,Unspecified,0,0
n02086910_7949.jpg,papillon,n02086910-papillon,73,23,485,399,Unspecified,0,0
n02086910_797.jpg,papillon,n02086910-papillon,176,0,445,374,Unspecified,0,0
n02086910_7998.jpg,papillon,n02086910-papillon,0,86,243,498,Unspecified,0,0
n02086910_7999.jpg,papillon,n02086910-papillon,134,0,378,329,Unspecified,0,0
n02086910_8047.jpg,papillon,n02086910-papillon,20,2,391,498,Unspecified,0,0
n02086910_8091.jpg,papillon,n02086910-papillon,50,46,158,175,Unspecified,0,0
n02086910_8120.jpg,papillon,n02086910-papillon,48,42,351,279,Unspecified,0,0
n02086910_8194.jpg,papillon,n02086910-papillon,19,2,468,350,Unspecified,0,0
n02086910_8209.jpg,papillon,n02086910-papillon,16,21,256,188,Unspecified,0,0
n02086910_8241.jpg,papillon,n02086910-papillon,26,58,297,476,Unspecified,0,0
n02086910_8342.jpg,papillon,n02086910-papillon,30,36,367,440,Unspecified,0,0
n02086910_8354.jpg,papillon,n02086910-papillon,0,15,179,230,Unspecified,0,0
n02086910_847.jpg,papillon,n02086910-papillon,197,194,337,330,Unspecified,0,0
n02086910_8573.jpg,papillon,n02086910-papillon,174,115,375,228,Unspecified,0,0
n02086910_8590.jpg,papillon,n02086910-papillon,150,1,452,372,Unspecified,0,0
n02086910_8606.jpg,papillon,n02086910-papillon,126,196,376,418,Unspecified,0,0
n02086910_8613.jpg,papillon,n02086910-papillon,13,26,287,300,Unspecified,0,0
n02086910_862.jpg,papillon,n02086910-papillon,17,62,295,498,Unspecified,0,0
n02086910_865.jpg,papillon,n02086910-papillon,91,73,303,438,Unspecified,0,0
n02086910_881.jpg,papillon,n02086910-papillon,5,47,444,284,Unspecified,0,0
n02086910_8866.jpg,papillon,n02086910-papillon,78,49,498,348,Unspecified,0,0
n02086910_8872.jpg,papillon,n02086910-papillon,19,17,230,188,Unspecified,0,0
n02086910_9000.jpg,papillon,n02086910-papillon,74,117,296,332,Unspecified,0,0
n02086910_9041.jpg,papillon,n02086910-papillon,1,2,330,498,Unspecified,0,0
n02086910_9056.jpg,papillon,n02086910-papillon,119,0,307,304,Unspecified,0,0
n02086910_9084.jpg,papillon,n02086910-papillon,114,18,342,297,Unspecified,0,0
n02086910_9128.jpg,papillon,n02086910-papillon,49,24,245,201,Unspecified,0,0
n02086910_9296.jpg,papillon,n02086910-papillon,93,0,476,333,Unspecified,0,0
n02086910_9317.jpg,papillon,n02086910-papillon,52,42,336,318,Unspecified,0,0
n02086910_933.jpg,papillon,n02086910-papillon,23,12,329,233,Unspecified,0,0
n02086910_9355.jpg,papillon,n02086910-papillon,100,20,421,336,Unspecified,0,0
n02086910_9408.jpg,papillon,n02086910-papillon,100,60,471,327,Unspecified,0,0
n02086910_9527.jpg,papillon,n02086910-papillon,79,0,491,423,Unspecified,0,0
n02086910_9579.jpg,papillon,n02086910-papillon,21,24,478,284,Unspecified,0,0
n02086910_9710.jpg,papillon,n02086910-papillon,10,26,334,286,Unspecified,0,0
n02086910_984.jpg,papillon,n02086910-papillon,109,175,273,339,Unspecified,0,0
n02086910_984.jpg,papillon,n02086910-papillon,201,87,370,236,Unspecified,0,0
n02086910_9883.jpg,papillon,n02086910-papillon,45,25,316,345,Unspecified,0,0
n02087046_1004.jpg,toy_terrier,n02087046-toy_terrier,103,1,303,369,Unspecified,0,0
n02087046_1206.jpg,toy_terrier,n02087046-toy_terrier,91,86,410,418,Unspecified,0,0
n02087046_133.jpg,toy_terrier,n02087046-toy_terrier,28,11,219,448,Unspecified,0,0
n02087046_1386.jpg,toy_terrier,n02087046-toy_terrier,16,16,232,325,Unspecified,0,0
n02087046_1468.jpg,toy_terrier,n02087046-toy_terrier,106,11,275,331,Unspecified,0,0
n02087046_1482.jpg,toy_terrier,n02087046-toy_terrier,215,100,369,374,Unspecified,0,0
n02087046_1520.jpg,toy_terrier,n02087046-toy_terrier,137,9,385,332,Unspecified,0,0
n02087046_1577.jpg,toy_terrier,n02087046-toy_terrier,35,3,232,345,Unspecified,0,0
n02087046_1658.jpg,toy_terrier,n02087046-toy_terrier,202,63,358,272,Unspecified,0,0
n02087046_1666.jpg,toy_terrier,n02087046-toy_terrier,130,3,389,331,Unspecified,0,0
n02087046_1703.jpg,toy_terrier,n02087046-toy_terrier,42,45,309,498,Unspecified,0,0
n02087046_1724.jpg,toy_terrier,n02087046-toy_terrier,39,27,208,222,Unspecified,0,0
n02087046_178.jpg,toy_terrier,n02087046-toy_terrier,9,4,209,191,Unspecified,0,0
n02087046_1792.jpg,toy_terrier,n02087046-toy_terrier,113,48,367,262,Unspecified,0,0
n02087046_1989.jpg,toy_terrier,n02087046-toy_terrier,86,193,182,411,Unspecified,0,0
n02087046_2058.jpg,toy_terrier,n02087046-toy_terrier,189,19,385,374,Unspecified,0,0
n02087046_2127.jpg,toy_terrier,n02087046-toy_terrier,23,23,485,337,Unspecified,0,0
n02087046_2140.jpg,toy_terrier,n02087046-toy_terrier,170,64,499,280,Unspecified,0,0
n02087046_2141.jpg,toy_terrier,n02087046-toy_terrier,60,90,267,345,Unspecified,0,0
n02087046_2152.jpg,toy_terrier,n02087046-toy_terrier,36,0,288,498,Unspecified,0,0
n02087046_2158.jpg,toy_terrier,n02087046-toy_terrier,186,47,434,310,Unspecified,0,0
n02087046_2168.jpg,toy_terrier,n02087046-toy_terrier,191,17,382,332,Unspecified,0,0
n02087046_217.jpg,toy_terrier,n02087046-toy_terrier,61,30,338,401,Unspecified,0,0
n02087046_2185.jpg,toy_terrier,n02087046-toy_terrier,42,24,227,379,Unspecified,0,0
n02087046_2193.jpg,toy_terrier,n02087046-toy_terrier,14,31,218,156,Unspecified,0,0
n02087046_2199.jpg,toy_terrier,n02087046-toy_terrier,58,36,238,480,Unspecified,0,0
n02087046_224.jpg,toy_terrier,n02087046-toy_terrier,91,1,499,374,Unspecified,0,0
n02087046_2276.jpg,toy_terrier,n02087046-toy_terrier,1,2,300,498,Unspecified,0,0
n02087046_2279.jpg,toy_terrier,n02087046-toy_terrier,212,143,276,238,Unspecified,0,0
n02087046_228.jpg,toy_terrier,n02087046-toy_terrier,0,0,333,331,Unspecified,0,0
n02087046_2315.jpg,toy_terrier,n02087046-toy_terrier,55,67,315,498,Unspecified,0,0
n02087046_2316.jpg,toy_terrier,n02087046-toy_terrier,158,97,258,229,Unspecified,0,0
n02087046_2316.jpg,toy_terrier,n02087046-toy_terrier,314,100,418,224,Unspecified,0,0
n02087046_2419.jpg,toy_terrier,n02087046-toy_terrier,16,1,185,169,Unspecified,0,0
n02087046_2485.jpg,toy_terrier,n02087046-toy_terrier,23,20,306,490,Unspecified,0,0
n02087046_2551.jpg,toy_terrier,n02087046-toy_terrier,125,0,356,498,Unspecified,0,0
n02087046_2614.jpg,toy_terrier,n02087046-toy_terrier,82,75,421,310,Unspecified,0,0
n02087046_267.jpg,toy_terrier,n02087046-toy_terrier,210,70,419,226,Unspecified,0,0
n02087046_2744.jpg,toy_terrier,n02087046-toy_terrier,28,14,237,209,Unspecified,0,0
n02087046_2752.jpg,toy_terrier,n02087046-toy_terrier,154,15,322,302,Unspecified,0,0
n02087046_2819.jpg,toy_terrier,n02087046-toy_terrier,183,53,279,226,Unspecified,0,0
n02087046_2843.jpg,toy_terrier,n02087046-toy_terrier,20,2,196,205,Unspecified,0,0
n02087046_2957.jpg,toy_terrier,n02087046-toy_terrier,111,14,392,374,Unspecified,0,0
n02087046_296.jpg,toy_terrier,n02087046-toy_terrier,0,95,336,374,Unspecified,0,0
n02087046_296.jpg,toy_terrier,n02087046-toy_terrier,301,0,418,266,Unspecified,0,0
n02087046_2969.jpg,toy_terrier,n02087046-toy_terrier,41,21,455,310,Unspecified,0,0
n02087046_309.jpg,toy_terrier,n02087046-toy_terrier,15,14,436,359,Unspecified,0,0
n02087046_3103.jpg,toy_terrier,n02087046-toy_terrier,53,20,425,361,Unspecified,0,0
n02087046_3211.jpg,toy_terrier,n02087046-toy_terrier,0,1,358,374,Unspecified,0,0
n02087046_3311.jpg,toy_terrier,n02087046-toy_terrier,43,21,228,496,Unspecified,0,0
n02087046_336.jpg,toy_terrier,n02087046-toy_terrier,65,0,377,374,Unspecified,0,0
n02087046_3439.jpg,toy_terrier,n02087046-toy_terrier,190,65,370,332,Unspecified,0,0
n02087046_3462.jpg,toy_terrier,n02087046-toy_terrier,71,36,499,332,Unspecified,0,0
n02087046_3470.jpg,toy_terrier,n02087046-toy_terrier,72,39,410,310,Unspecified,0,0
n02087046_3471.jpg,toy_terrier,n02087046-toy_terrier,48,13,244,373,Unspecified,0,0
n02087046_3490.jpg,toy_terrier,n02087046-toy_terrier,62,16,290,487,Unspecified,0,0
n02087046_3543.jpg,toy_terrier,n02087046-toy_terrier,12,0,480,372,Unspecified,0,0
n02087046_3560.jpg,toy_terrier,n02087046-toy_terrier,37,96,331,498,Unspecified,0,0
n02087046_357.jpg,toy_terrier,n02087046-toy_terrier,201,48,393,327,Unspecified,0,0
n02087046_3608.jpg,toy_terrier,n02087046-toy_terrier,93,16,404,384,Unspecified,0,0
n02087046_3651.jpg,toy_terrier,n02087046-toy_terrier,158,101,262,358,Unspecified,0,0
n02087046_3724.jpg,toy_terrier,n02087046-toy_terrier,10,1,231,278,Unspecified,0,0
n02087046_3735.jpg,toy_terrier,n02087046-toy_terrier,0,85,306,498,Unspecified,0,0
n02087046_3843.jpg,toy_terrier,n02087046-toy_terrier,22,18,328,464,Unspecified,0,0
n02087046_3923.jpg,toy_terrier,n02087046-toy_terrier,3,7,336,356,Unspecified,0,0
n02087046_3944.jpg,toy_terrier,n02087046-toy_terrier,68,17,396,374,Unspecified,0,0
n02087046_3953.jpg,toy_terrier,n02087046-toy_terrier,21,11,175,182,Unspecified,0,0
n02087046_4001.jpg,toy_terrier,n02087046-toy_terrier,133,109,316,235,Unspecified,0,0
n02087046_4039.jpg,toy_terrier,n02087046-toy_terrier,25,8,236,335,Unspecified,0,0
n02087046_4058.jpg,toy_terrier,n02087046-toy_terrier,105,120,280,447,Unspecified,0,0
n02087046_406.jpg,toy_terrier,n02087046-toy_terrier,170,0,499,276,Unspecified,0,0
n02087046_4066.jpg,toy_terrier,n02087046-toy_terrier,81,0,316,428,Unspecified,0,0
n02087046_4102.jpg,toy_terrier,n02087046-toy_terrier,108,56,301,307,Unspecified,0,0
n02087046_4127.jpg,toy_terrier,n02087046-toy_terrier,73,58,172,301,Unspecified,0,0
n02087046_4129.jpg,toy_terrier,n02087046-toy_terrier,158,24,317,331,Unspecified,0,0
n02087046_4135.jpg,toy_terrier,n02087046-toy_terrier,123,37,347,323,Unspecified,0,0
n02087046_4155.jpg,toy_terrier,n02087046-toy_terrier,68,73,320,472,Unspecified,0,0
n02087046_420.jpg,toy_terrier,n02087046-toy_terrier,90,16,495,332,Unspecified,0,0
n02087046_4235.jpg,toy_terrier,n02087046-toy_terrier,221,23,450,374,Unspecified,0,0
n02087046_430.jpg,toy_terrier,n02087046-toy_terrier,175,30,349,342,Unspecified,0,0
n02087046_4315.jpg,toy_terrier,n02087046-toy_terrier,29,28,262,411,Unspecified,0,0
n02087046_4338.jpg,toy_terrier,n02087046-toy_terrier,46,21,367,492,Unspecified,0,0
n02087046_4346.jpg,toy_terrier,n02087046-toy_terrier,114,74,359,374,Unspecified,0,0
n02087046_4350.jpg,toy_terrier,n02087046-toy_terrier,0,19,262,360,Unspecified,0,0
n02087046_4370.jpg,toy_terrier,n02087046-toy_terrier,68,0,249,360,Unspecified,0,0
n02087046_4394.jpg,toy_terrier,n02087046-toy_terrier,85,32,403,343,Unspecified,0,0
n02087046_4401.jpg,toy_terrier,n02087046-toy_terrier,31,50,285,392,Unspecified,0,0
n02087046_4402.jpg,toy_terrier,n02087046-toy_terrier,75,97,376,412,Unspecified,0,0
n02087046_4409.jpg,toy_terrier,n02087046-toy_terrier,276,14,473,319,Unspecified,0,0
n02087046_4426.jpg,toy_terrier,n02087046-toy_terrier,6,16,276,352,Unspecified,0,0
n02087046_4455.jpg,toy_terrier,n02087046-toy_terrier,52,40,305,435,Unspecified,0,0
n02087046_4506.jpg,toy_terrier,n02087046-toy_terrier,0,8,467,312,Unspecified,0,0
n02087046_4575.jpg,toy_terrier,n02087046-toy_terrier,102,64,499,374,Unspecified,0,0
n02087046_4614.jpg,toy_terrier,n02087046-toy_terrier,215,0,316,227,Unspecified,0,0
n02087046_4647.jpg,toy_terrier,n02087046-toy_terrier,136,37,307,240,Unspecified,0,0
n02087046_4751.jpg,toy_terrier,n02087046-toy_terrier,140,228,333,486,Unspecified,0,0
n02087046_4808.jpg,toy_terrier,n02087046-toy_terrier,35,14,319,393,Unspecified,0,0
n02087046_4809.jpg,toy_terrier,n02087046-toy_terrier,29,0,307,312,Unspecified,0,0
n02087046_4832.jpg,toy_terrier,n02087046-toy_terrier,40,75,278,496,Unspecified,0,0
n02087046_4851.jpg,toy_terrier,n02087046-toy_terrier,265,55,472,233,Unspecified,0,0
n02087046_4856.jpg,toy_terrier,n02087046-toy_terrier,87,36,302,237,Unspecified,0,0
n02087046_4906.jpg,toy_terrier,n02087046-toy_terrier,57,12,335,485,Unspecified,0,0
n02087046_4987.jpg,toy_terrier,n02087046-toy_terrier,9,16,244,124,Unspecified,0,0
n02087046_5017.jpg,toy_terrier,n02087046-toy_terrier,0,15,413,374,Unspecified,0,0
n02087046_505.jpg,toy_terrier,n02087046-toy_terrier,158,76,316,292,Unspecified,0,0
n02087046_5196.jpg,toy_terrier,n02087046-toy_terrier,8,12,265,340,Unspecified,0,0
n02087046_5203.jpg,toy_terrier,n02087046-toy_terrier,8,16,309,280,Unspecified,0,0
n02087046_5219.jpg,toy_terrier,n02087046-toy_terrier,36,57,332,498,Unspecified,0,0
n02087046_5224.jpg,toy_terrier,n02087046-toy_terrier,28,1,331,477,Unspecified,0,0
n02087046_5305.jpg,toy_terrier,n02087046-toy_terrier,0,18,249,462,Unspecified,0,0
n02087046_5306.jpg,toy_terrier,n02087046-toy_terrier,36,0,362,498,Unspecified,0,0
n02087046_5325.jpg,toy_terrier,n02087046-toy_terrier,34,1,180,219,Unspecified,0,0
n02087046_5347.jpg,toy_terrier,n02087046-toy_terrier,0,20,201,198,Unspecified,0,0
n02087046_5347.jpg,toy_terrier,n02087046-toy_terrier,249,104,499,276,Unspecified,0,0
n02087046_538.jpg,toy_terrier,n02087046-toy_terrier,249,64,402,301,Unspecified,0,0
n02087046_5383.jpg,toy_terrier,n02087046-toy_terrier,190,54,383,298,Unspecified,0,0
n02087046_5386.jpg,toy_terrier,n02087046-toy_terrier,0,39,456,471,Unspecified,0,0
n02087046_5407.jpg,toy_terrier,n02087046-toy_terrier,153,43,357,374,Unspecified,0,0
n02087046_5439.jpg,toy_terrier,n02087046-toy_terrier,0,60,305,493,Unspecified,0,0
n02087046_5499.jpg,toy_terrier,n02087046-toy_terrier,201,0,437,374,Unspecified,0,0
n02087046_5541.jpg,toy_terrier,n02087046-toy_terrier,15,46,321,375,Unspecified,0,0
n02087046_5626.jpg,toy_terrier,n02087046-toy_terrier,118,76,247,338,Unspecified,0,0
n02087046_5661.jpg,toy_terrier,n02087046-toy_terrier,19,18,430,302,Unspecified,0,0
n02087046_568.jpg,toy_terrier,n02087046-toy_terrier,13,23,300,383,Unspecified,0,0
n02087046_5701.jpg,toy_terrier,n02087046-toy_terrier,5,42,331,442,Unspecified,0,0
n02087046_5756.jpg,toy_terrier,n02087046-toy_terrier,95,150,412,498,Unspecified,0,0
n02087046_5838.jpg,toy_terrier,n02087046-toy_terrier,53,33,420,470,Unspecified,0,0
n02087046_5840.jpg,toy_terrier,n02087046-toy_terrier,158,12,453,332,Unspecified,0,0
n02087046_5843.jpg,toy_terrier,n02087046-toy_terrier,53,9,172,198,Unspecified,0,0
n02087046_5847.jpg,toy_terrier,n02087046-toy_terrier,20,81,373,270,Unspecified,0,0
n02087046_5849.jpg,toy_terrier,n02087046-toy_terrier,96,156,224,374,Unspecified,0,0
n02087046_5860.jpg,toy_terrier,n02087046-toy_terrier,233,37,416,374,Unspecified,0,0
n02087046_5887.jpg,toy_terrier,n02087046-toy_terrier,146,1,354,328,Unspecified,0,0
n02087046_5890.jpg,toy_terrier,n02087046-toy_terrier,75,66,328,278,Unspecified,0,0
n02087046_6003.jpg,toy_terrier,n02087046-toy_terrier,35,15,546,604,Unspecified,0,0
n02087046_6029.jpg,toy_terrier,n02087046-toy_terrier,45,28,292,475,Unspecified,0,0
n02087046_6152.jpg,toy_terrier,n02087046-toy_terrier,154,107,346,315,Unspecified,0,0
